dataset,QuestionID,general_entailment_score,task_aware_entailment_score,delta_entailment_score,general_contradiction_score,task_aware_contradiction_score,delta_contradiction_score,contradiction_reduction,general_obligation_coverage_score,task_aware_obligation_coverage_score,delta_obligation_coverage_score,general_composite_score,task_aware_composite_score,delta_composite_score,composite_winner
xref_adgm,a77cf33461eb98cb,0.0037,0.0037,0.0,0.99756,0.99756,0.0,0.0,0.0,0.0,0.0,0.00205,0.00205,0.0,equal
xref_adgm,a7f7d9d63f192560,0.74431,0.64638,-0.09793000000000007,0.54301,0.30038,-0.24263,0.24263,0.0,0.0,0.0,0.40043,0.44867,0.048240000000000005,task_aware
xref_adgm,a806d0f5b2bb456a,0.50656,0.52957,0.023009999999999975,0.0123,0.01952,0.007219999999999999,-0.007219999999999999,0.05263157894736842,0.05263157894736842,0.0,0.51563,0.52089,0.005259999999999931,task_aware
xref_adgm,a84bc92bd580b341,0.58402,0.26342,-0.3206,0.50402,0.62119,0.11717,-0.11717,0.2222222222222222,0.2777777777777778,0.05555555555555558,0.43407,0.30667,-0.1274,general
xref_adgm,a9bb1c749ea20148,0.67968,0.7605,0.08082,0.16562,0.01537,-0.15025,0.15025,0.08333333333333333,0.08333333333333333,0.0,0.53246,0.60949,0.07702999999999993,task_aware
xref_adgm,aaad912134041bf0,0.75843,0.04452,-0.71391,0.59548,0.91155,0.31606999999999996,-0.31606999999999996,0.20833333333333334,0.20833333333333334,0.0,0.45709,0.11377,-0.34332,general
xref_adgm,abf6ede439d25007,0.81099,0.71428,-0.09670999999999996,0.39292,0.18518,-0.20773999999999998,0.20773999999999998,0.0,0.05263157894736842,0.05263157894736842,0.47269,0.52724,0.05455000000000004,task_aware
xref_adgm,ac2ad7643441bccc,0.53794,0.78685,0.24891000000000008,0.67212,0.3557,-0.31642000000000003,0.31642000000000003,0.0625,0.1875,0.125,0.30944,0.53955,0.23010999999999998,task_aware
xref_adgm,ac78963db2794d3f,0.53623,0.50869,-0.02754000000000001,0.51646,0.45864,-0.05782000000000004,0.05782000000000004,0.07142857142857142,0.07142857142857142,0.0,0.36373,0.37383,0.010099999999999998,task_aware
xref_adgm,ac911a0eff9a4199,0.67075,0.80343,0.13268000000000002,0.69993,0.67232,-0.027610000000000023,0.027610000000000023,0.0,0.0,0.0,0.32361,0.37704,0.05342999999999998,task_aware
xref_adgm,ad1026071413b309,0.98898,0.99094,0.001960000000000073,0.53798,0.50266,-0.03532000000000002,0.03532000000000002,0.17647058823529413,0.23529411764705882,0.05882352941176469,0.54249,0.57452,0.03203,task_aware
xref_adgm,af0e15d9ff48ce4c,0.31745,0.44742,0.12996999999999997,0.85638,0.57456,-0.28182000000000007,0.28182000000000007,0.0,0.29411764705882354,0.29411764705882354,0.15369,0.38899,0.2353,task_aware
xref_adgm,afe9d027be4ce7a0,0.15626,0.4581,0.30184,0.98964,0.47889,-0.51075,0.51075,0.25,0.2857142857142857,0.0357142857142857,0.13887,0.42164,0.28277,task_aware
xref_adgm,b1ed7df0963fc81e,0.89561,0.48982,-0.40579000000000004,0.40393,0.62374,0.21980999999999995,-0.21980999999999995,0.0,0.0,0.0,0.49723,0.28869,-0.20854,general
xref_adgm,b324eeed3b2dbfb5,0.24632,0.7346,0.48828000000000005,0.03748,0.27168,0.23419999999999996,-0.23419999999999996,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.46177,0.60529,0.14351999999999998,task_aware
xref_adgm,b41e7f623b67d9d8,0.9915,0.45978,-0.53172,0.75731,0.47613,-0.28118000000000004,0.28118000000000004,0.0,0.05,0.05,0.4114,0.34455,-0.06684999999999997,general
xref_adgm,b6590b94d1986b99,0.98073,0.80732,-0.17340999999999995,0.85728,0.37105,-0.48623000000000005,0.48623000000000005,0.0,0.0,0.0,0.37448,0.47876,0.10428000000000004,task_aware
xref_adgm,b69dd7a7e633b6f9,0.50514,0.49942,-0.005720000000000058,0.00827,0.0061,-0.002169999999999999,0.002169999999999999,0.1111111111111111,0.1111111111111111,0.0,0.53599,0.53481,-0.0011799999999999589,general
xref_adgm,b981783e270d7821,0.71901,0.72333,0.0043199999999999905,0.52718,0.53329,0.00611000000000006,-0.00611000000000006,0.35294117647058826,0.29411764705882354,-0.05882352941176472,0.51492,0.49472,-0.02020000000000005,general
xref_adgm,bcd44cff1647a1a6,0.67139,0.50506,-0.1663300000000001,0.69061,0.63364,-0.056969999999999965,0.056969999999999965,0.0,0.21428571428571427,0.21428571428571427,0.32693,0.3619,0.03497,task_aware
xref_adgm,bd0405258de7df11,0.94814,0.94855,0.00041000000000002146,0.88101,0.8463,-0.03470999999999991,0.03470999999999991,0.029411764705882353,0.029411764705882353,0.0,0.36551,0.37722,0.011709999999999998,task_aware
xref_adgm,bea6e45a2a20ac11,0.95319,0.98541,0.032220000000000026,0.33955,0.32435,-0.015199999999999991,0.015199999999999991,0.0,0.0,0.0,0.53788,0.55369,0.01580999999999999,task_aware
xref_adgm,bf8dbc85e9684e38,0.02205,0.02205,0.0,0.99373,0.99373,0.0,0.0,0.0,0.0,0.0,0.00944,0.00944,0.0,equal
xref_adgm,c043a71cc096f757,0.63916,0.96946,0.33030000000000004,0.83246,0.6249,-0.20755999999999997,0.20755999999999997,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.28742,0.48522,0.19779999999999998,task_aware
xref_adgm,c2693bb49eec9c6a,0.02927,0.02927,0.0,0.9953,0.9953,0.0,0.0,0.0,0.0,0.0,0.01132,0.01132,0.0,equal
xref_adgm,c2bb7517cc0b1ee4,0.73992,0.31829,-0.42163,0.01495,0.00784,-0.00711,0.00711,0.2222222222222222,0.2222222222222222,0.0,0.64906,0.51089,-0.13817000000000002,general
xref_adgm,c38c53bc6aa9b238,0.58042,0.50894,-0.0714800000000001,0.8311,0.96893,0.13783,-0.13783,0.3333333333333333,0.3333333333333333,0.0,0.36088,0.29111,-0.06977,general
xref_adgm,c3983d4281f5ba86,0.53266,0.50239,-0.03027000000000002,0.1458,0.25694,0.11113999999999999,-0.11113999999999999,0.16666666666666666,0.16666666666666666,0.0,0.51784,0.47071,-0.04712999999999995,general
xref_adgm,c3a4e4c9912cb55a,0.31418,0.29747,-0.016710000000000003,0.51252,0.5057,-0.006819999999999937,0.006819999999999937,0.15,0.15,0.0,0.31722,0.31392,-0.003300000000000025,general
xref_adgm,c3a5f399228f92d1,0.37721,0.34136,-0.03584999999999999,0.50368,0.5371,0.033420000000000005,-0.033420000000000005,0.18181818181818182,0.13636363636363635,-0.04545454545454547,0.35178,0.31354,-0.038239999999999996,general
xref_adgm,c44365e0d9dd4298,0.65861,0.58672,-0.07189000000000001,0.6627,0.43857,-0.22412999999999994,0.22412999999999994,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.35419,0.42716,0.07296999999999998,task_aware
xref_adgm,c560c33b034310f3,0.98547,0.97352,-0.011949999999999905,0.97127,0.95408,-0.017189999999999928,0.017189999999999928,0.29411764705882354,0.5294117647058824,0.23529411764705882,0.43611,0.51628,0.08016999999999996,task_aware
xref_adgm,c580189e439fdd82,0.68008,0.73318,0.053100000000000036,0.1394,0.4405,0.30110000000000003,-0.30110000000000003,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.5392,0.48218,-0.057020000000000015,general
xref_adgm,c593222066d5ab12,0.93785,0.93784,-9.99999999995449e-06,0.49505,0.49768,0.002630000000000021,-0.002630000000000021,0.15789473684210525,0.05263157894736842,-0.10526315789473684,0.53356,0.4976,-0.03596000000000005,general
xref_adgm,c5f80a8277350ee7,0.69741,0.61244,-0.08496999999999999,0.49668,0.43354,-0.06314000000000003,0.06314000000000003,0.038461538461538464,0.038461538461538464,0.0,0.41306,0.40579,-0.007269999999999999,general
xref_adgm,c62b3b3fa31db5dc,0.81257,0.75068,-0.06189,0.46576,0.71637,0.25060999999999994,-0.25060999999999994,0.45,0.4,-0.04999999999999999,0.59894,0.4781,-0.12084,general
xref_adgm,c6390aefe37d2671,0.50046,0.33051,-0.16995,0.21476,0.6442,0.42944,-0.42944,0.14285714285714285,0.07142857142857142,-0.07142857142857142,0.47619,0.25258,-0.22360999999999998,general
xref_adgm,c831734019e38dc2,0.54065,0.54167,0.0010200000000000209,0.61944,0.52935,-0.09009,0.09009,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.36263,0.37448,0.011849999999999972,task_aware
xref_adgm,cbabd8404259bc1b,0.97171,0.98456,0.012850000000000028,0.01157,0.01238,0.00081,-0.00081,0.08333333333333333,0.08333333333333333,0.0,0.68116,0.68517,0.004009999999999958,task_aware
xref_adgm,cbc20707043b3b5b,0.01652,0.02315,0.0066300000000000005,0.01708,0.02328,0.006199999999999997,-0.006199999999999997,0.16666666666666666,0.16666666666666666,0.0,0.3887,0.38885,0.00014999999999998348,task_aware
xref_adgm,cc9478973f98f9c1,0.38107,0.43811,0.05703999999999998,0.1749,0.09068,-0.08422,0.08422,0.05,0.1,0.05,0.41872,0.48248,0.06376000000000004,task_aware
xref_adgm,cdd8767d5a5c8258,0.98374,0.98112,-0.0026199999999999557,0.06214,0.51088,0.44874,-0.44874,0.1,0.1,0.0,0.67387,0.52341,-0.15045999999999993,general
xref_adgm,ce29292de49da6ce,0.01866,0.08438,0.06572,0.9916,0.64532,-0.34628000000000003,0.34628000000000003,0.0,0.0,0.0,0.00902,0.14635,0.13733,task_aware
xref_adgm,ce798392b8c537b2,0.43749,0.28104,-0.15644999999999998,0.28823,0.428,0.13977,-0.13977,0.04878048780487805,0.04878048780487805,0.0,0.39935,0.30061,-0.09874,general
xref_adgm,cf879bc0110805f1,0.80492,0.75232,-0.05259999999999998,0.10807,0.52573,0.41766000000000003,-0.41766000000000003,0.06666666666666667,0.06666666666666667,0.0,0.58784,0.43109,-0.15675000000000006,general
xref_adgm,cf87b42f0fb57871,0.50704,0.79598,0.28894,0.21383,0.34057,0.12674,-0.12674,0.09523809523809523,0.09523809523809523,0.0,0.46282,0.51688,0.05406,task_aware
xref_adgm,cfd4b60c3e0a0714,0.55217,0.69747,0.14529999999999998,0.30177,0.00893,-0.29284,0.29284,0.10526315789473684,0.10526315789473684,0.0,0.45189,0.59793,0.14603999999999995,task_aware
xref_adgm,d06ef5b0ad02a0d5,0.56685,0.5747,0.007850000000000024,0.31399,0.27426,-0.03972999999999999,0.03972999999999999,0.13333333333333333,0.13333333333333333,0.0,0.46206,0.47792,0.015859999999999985,task_aware
xref_adgm,d0ba01534307f64d,0.35115,0.07983,-0.27132,0.68796,0.99592,0.30796,-0.30796,0.0,0.0,0.0,0.22106,0.02797,-0.19309,general
xref_adgm,d10ef9da03007818,0.61239,0.4735,-0.13889,0.68301,0.83634,0.15332999999999997,-0.15332999999999997,0.09090909090909091,0.045454545454545456,-0.045454545454545456,0.3401,0.22754,-0.11256000000000002,general
xref_adgm,d209423111601ae6,0.65937,0.9833,0.32392999999999994,0.95211,0.98075,0.02864,-0.02864,0.0,0.0,0.0,0.23575,0.33418,0.09842999999999999,task_aware
xref_adgm,d2db63ca767e2f99,0.8577,0.65294,-0.20476000000000005,0.69439,0.45004,-0.24434999999999996,0.24434999999999996,0.0,0.0,0.0,0.38777,0.40097,0.01319999999999999,task_aware
xref_adgm,d350ec23b14294f4,0.82406,0.89464,0.07057999999999998,0.80128,0.44475,-0.35653,0.35653,0.0,0.0625,0.0625,0.34093,0.50413,0.16319999999999996,task_aware
xref_adgm,d3b28b91666c85a8,0.50551,0.88535,0.37983999999999996,0.17088,0.61742,0.44653999999999994,-0.44653999999999994,0.13333333333333333,0.13333333333333333,0.0,0.48932,0.46709,-0.022229999999999972,general
xref_adgm,d3b792657587d724,0.5382,0.69933,0.16113,0.51036,0.58045,0.07008999999999999,-0.07008999999999999,0.25,0.25,0.0,0.42595,0.45629,0.030339999999999978,task_aware
xref_adgm,d83df3e055913084,0.36723,0.38668,0.019450000000000023,0.38309,0.34618,-0.03691,0.03691,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.34194,0.37461,0.03266999999999998,task_aware
xref_adgm,d85055a0ad5ded82,0.51511,0.52387,0.00875999999999999,0.32161,0.07112,-0.25049,0.25049,0.0,0.0,0.0,0.39783,0.48425,0.08642,task_aware
xref_adgm,d88f6314a0e75736,0.94967,0.4768,-0.47287,0.66767,0.25063,-0.41703999999999997,0.41703999999999997,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.46242,0.46135,-0.0010700000000000154,general
xref_adgm,d91580dae816cc66,0.67675,0.98959,0.31284,0.6755,0.57607,-0.09943000000000002,0.09943000000000002,0.0,0.07692307692307693,0.07692307692307693,0.33375,0.49681,0.16305999999999998,task_aware
xref_adgm,d94c1a1e59b8ac3b,0.88403,0.93045,0.04642000000000002,0.0309,0.03307,0.002170000000000002,-0.002170000000000002,0.0,0.0,0.0,0.61771,0.63246,0.01475000000000004,task_aware
xref_adgm,daed0cb28fe96f72,0.94954,0.90314,-0.0464,0.73824,0.59418,-0.14405999999999997,0.14405999999999997,0.2631578947368421,0.21052631578947367,-0.05263157894736842,0.49149,0.5065,0.015009999999999968,task_aware
xref_adgm,db02fc6e11476afb,0.98156,0.86216,-0.11939999999999995,0.57959,0.10005,-0.4795400000000001,0.4795400000000001,0.25,0.25,0.0,0.55066,0.6707,0.12003999999999992,task_aware
xref_adgm,dd42baac20bc0355,0.50591,0.50722,0.0013100000000000334,0.51358,0.54834,0.03476000000000001,-0.03476000000000001,0.23076923076923078,0.23076923076923078,0.0,0.4077,0.39655,-0.011149999999999993,general
xref_adgm,de7158b5abf68c42,0.08918,0.0447,-0.04448,0.27153,0.90414,0.6326100000000001,-0.6326100000000001,0.1,0.0,-0.1,0.30588,0.04685,-0.25903,general
xref_adgm,df17999c5fb1a018,0.53418,0.55535,0.021170000000000022,0.69937,0.6467,-0.052669999999999995,0.052669999999999995,0.24,0.24,0.0,0.35827,0.38288,0.02461000000000002,task_aware
xref_adgm,df912a39b990eb5a,0.63981,0.70846,0.06864999999999999,0.88188,0.76138,-0.12050000000000005,0.12050000000000005,0.0,0.0,0.0,0.25264,0.31569,0.06305000000000005,task_aware
xref_adgm,e01e9f1e9dd5fd16,0.34114,0.49712,0.15598,0.02464,0.38971,0.36507,-0.36507,0.08333333333333333,0.08333333333333333,0.0,0.46661,0.39691,-0.06970000000000004,general
xref_adgm,e119af858acb51cb,0.98569,0.97777,-0.007919999999999927,0.70743,0.92944,0.22201000000000004,-0.22201000000000004,0.13043478260869565,0.08695652173913043,-0.043478260869565216,0.46956,0.37843,-0.09112999999999999,general
xref_adgm,e1b134af9770f96d,0.51701,0.27302,-0.24398999999999998,0.04334,0.02829,-0.015049999999999997,0.015049999999999997,0.11764705882352941,0.17647058823529413,0.05882352941176472,0.53044,0.47373,-0.05671000000000004,general
xref_adgm,e2af457974759112,0.79565,0.98395,0.18830000000000002,0.02012,0.00933,-0.01079,0.01079,0.0,0.058823529411764705,0.058823529411764705,0.59184,0.67781,0.08596999999999999,task_aware
xref_adgm,e392bab2f7e4668f,0.9536,0.95321,-0.00039000000000000146,0.33529,0.42072,0.08543,-0.08543,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.55796,0.54787,-0.010090000000000043,general
xref_adgm,e45aa9efdd15853b,0.04015,0.04429,0.004140000000000005,0.65319,0.7713,0.11810999999999994,-0.11810999999999994,0.08333333333333333,0.08333333333333333,0.0,0.15676,0.11877,-0.03799000000000001,general
xref_adgm,e497447bf4d38ab0,0.99131,0.98765,-0.0036599999999999966,0.789,0.92611,0.13710999999999995,-0.13710999999999995,0.08333333333333333,0.08333333333333333,0.0,0.42855,0.38162,-0.04692999999999997,general
xref_adgm,e534e7a14693fc5e,0.33895,0.5039,0.16495000000000004,0.08587,0.15976,0.07389000000000001,-0.07389000000000001,0.038461538461538464,0.038461538461538464,0.0,0.43051,0.46087,0.030359999999999998,task_aware
xref_adgm,e59a36b91d192ad0,0.4205,0.48392,0.06342000000000003,0.04259,0.15374,0.11114999999999998,-0.11114999999999998,0.0625,0.25,0.1875,0.48014,0.52673,0.04659000000000002,task_aware
xref_adgm,e62eb421d10237be,0.52083,0.41662,-0.10421000000000002,0.86525,0.6818,-0.18345,0.18345,0.2857142857142857,0.09523809523809523,-0.19047619047619047,0.31376,0.27669,-0.03706999999999999,general
xref_adgm,e69a523e5ce89bc5,0.13979,0.67408,0.53429,0.47434,0.53585,0.061510000000000065,-0.061510000000000065,0.04,0.04,0.0,0.23515,0.39274,0.15758999999999998,task_aware
xref_adgm,e6a47db19f3cda4a,0.50066,0.56029,0.05962999999999996,0.022,0.02181,-0.0001899999999999992,0.0001899999999999992,0.06666666666666667,0.0,-0.06666666666666667,0.51511,0.51283,-0.0022799999999999487,general
xref_adgm,e70258b6bc208bb5,0.72046,0.30153,-0.41892999999999997,0.63306,0.31984,-0.31321999999999994,0.31321999999999994,0.17647058823529413,0.17647058823529413,0.0,0.42129,0.38605,-0.035239999999999994,general
xref_adgm,e79618c95527cce1,0.93344,0.19198,-0.74146,0.51814,0.42171,-0.09643000000000007,0.09643000000000007,0.0,0.0,0.0,0.47177,0.25676,-0.21501000000000003,general
xref_adgm,e80462dddc67847e,0.10237,0.64207,0.5397000000000001,0.54686,0.64092,0.09406000000000003,-0.09406000000000003,0.1875,0.25,0.0625,0.24767,0.41705,0.16937999999999998,task_aware
xref_adgm,e9cc4e5cc75f92df,0.57178,0.52168,-0.05009999999999992,0.63071,0.70697,0.07626,-0.07626,0.38095238095238093,0.38095238095238093,0.0,0.44067,0.39855,-0.04211999999999999,general
xref_adgm,ed6df4622ea2281d,0.80755,0.53539,-0.27215999999999996,0.74738,0.40735,-0.34003000000000005,0.34003000000000005,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.41688,0.45538,0.038500000000000034,task_aware
xref_adgm,efe9e731bf42813d,0.24851,0.1872,-0.06131,0.52712,0.51845,-0.008670000000000067,0.008670000000000067,0.25,0.0625,-0.1875,0.3238,0.24375,-0.08004999999999998,general
xref_adgm,f0366d4bd04d76d9,0.52607,0.54602,0.019949999999999912,0.47846,0.74594,0.26748000000000005,-0.26748000000000005,0.35294117647058826,0.29411764705882354,-0.05882352941176472,0.46685,0.36473,-0.10211999999999999,general
xref_adgm,f0b3aa79297f8b1e,0.78685,0.33997,-0.44688000000000005,0.61073,0.63228,0.021549999999999958,-0.021549999999999958,0.0,0.058823529411764705,0.058823529411764705,0.39204,0.2555,-0.13654,general
xref_adgm,f154238a2eddb2a5,0.98404,0.98373,-0.00031000000000003247,0.31983,0.38478,0.06495000000000001,-0.06495000000000001,0.09090909090909091,0.0,-0.09090909090909091,0.58504,0.53298,-0.052059999999999995,general
xref_adgm,f17ce7e88c36b226,0.64363,0.50017,-0.14346000000000003,0.43467,0.38862,-0.04604999999999998,0.04604999999999998,0.0,0.0625,0.0625,0.40299,0.39135,-0.01164000000000004,general
xref_adgm,f2b71512e675c005,0.50094,0.50214,0.0011999999999999789,0.57401,0.5439,-0.03010999999999997,0.03010999999999997,0.07142857142857142,0.07142857142857142,0.0,0.33279,0.34322,0.01043000000000005,task_aware
xref_adgm,f2e9af8a4a1e147c,0.57892,0.37294,-0.20598,0.16184,0.03558,-0.12626,0.12626,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.53585,0.52515,-0.010700000000000043,general
xref_adgm,f4273e666bc17044,0.89097,0.91939,0.02842,0.93944,0.84596,-0.09348000000000001,0.09348000000000001,0.05555555555555555,0.05555555555555555,0.0,0.3357,0.37633,0.04063,task_aware
xref_adgm,f75202225ecff487,0.78339,0.71693,-0.06646000000000007,0.80475,0.71242,-0.09232999999999991,0.09232999999999991,0.043478260869565216,0.043478260869565216,0.0,0.34071,0.34933,0.008619999999999961,task_aware
xref_adgm,f82a45e3fcf01003,0.25963,0.49068,0.23104999999999998,0.6191,0.70285,0.08374999999999999,-0.08374999999999999,0.3076923076923077,0.3076923076923077,0.0,0.31607,0.36517,0.04909999999999998,task_aware
xref_adgm,f971ac5cc3e8f36b,0.407,0.75602,0.34902000000000005,0.7588,0.27596,-0.48284000000000005,0.48284000000000005,0.0,0.0,0.0,0.21607,0.49335,0.27727999999999997,task_aware
xref_adgm,f97f2e0cde585232,0.57172,0.09402,-0.4777,0.58125,0.4428,-0.13845000000000002,0.13845000000000002,0.3157894736842105,0.42105263157894735,0.10526315789473684,0.43542,0.35742,-0.07799999999999996,general
xref_adgm,f9c5f62b5e6793a8,0.97714,0.98438,0.007240000000000024,0.46955,0.29853,-0.17102,0.17102,0.1,0.1,0.0,0.53586,0.59528,0.05942000000000003,task_aware
xref_adgm,fa7fd8f4a6af7ff0,0.4579,0.06027,-0.39763,0.50376,0.50368,-7.999999999996898e-05,7.999999999996898e-05,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.34027,0.22997,-0.11030000000000001,general
xref_adgm,fab5a7a3171dcb25,0.65966,0.53459,-0.12507000000000001,0.8256,0.93945,0.11385,-0.11385,0.22727272727272727,0.22727272727272727,0.0,0.35378,0.27414,-0.07963999999999999,general
xref_adgm,fad966085d2d52bf,0.24128,0.23692,-0.004360000000000003,0.34878,0.14314,-0.20564,0.20564,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.32131,0.41221,0.09090000000000004,task_aware
xref_adgm,fc12fe9edf2636a3,0.88916,0.5309,-0.3582599999999999,0.10398,0.16128,0.057300000000000004,-0.057300000000000004,0.041666666666666664,0.041666666666666664,0.0,0.60895,0.47043,-0.13851999999999998,general
xref_adgm,fc4a4bacfaf37f0a,0.02853,0.02853,0.0,0.99401,0.99401,0.0,0.0,0.0,0.0,0.0,0.01151,0.01151,0.0,equal
xref_adgm,fd7ec84882de46a0,0.73229,0.3803,-0.35198999999999997,0.0319,0.61025,0.5783499999999999,-0.5783499999999999,0.07692307692307693,0.07692307692307693,0.0,0.59244,0.28232,-0.31011999999999995,general
xref_adgm,fdc605c4b56e7d1c,0.98945,0.99354,0.004089999999999927,0.98282,0.91391,-0.06891000000000003,0.06891000000000003,0.05263157894736842,0.05263157894736842,0.0,0.35309,0.37742,0.024329999999999963,task_aware
xref_adgm,fe1b5c9a36ded3fa,0.95582,0.95993,0.004109999999999947,0.79572,0.6754,-0.12031999999999998,0.12031999999999998,0.07692307692307693,0.07692307692307693,0.0,0.41234,0.45382,0.04148000000000002,task_aware
